id,order_id,user_id,days_since_prior_order,product_id,add_to_cart_order,reordered,order_timestamp,date
30001,15507,5670,7,207,5,1,2025-04-12T15:32:00,2025-04-12
30002,15507,5670,0,271,6,1,2025-04-12T15:32:00,2025-04-12
30003,15508,7897,20,159,1,1,2025-04-12T21:02:00,2025-04-12
30004,15508,7897,27,457,2,1,2025-04-12T21:02:00,2025-04-12
30005,15508,7897,23,429,3,1,2025-04-12T21:02:00,2025-04-12
30006,15508,7897,8,811,4,0,2025-04-12T21:02:00,2025-04-12
30007,15508,7897,15,20,5,1,2025-04-12T21:02:00,2025-04-12
30008,15508,7897,27,402,6,1,2025-04-12T21:02:00,2025-04-12
30009,15508,7897,21,767,7,0,2025-04-12T21:02:00,2025-04-12
30010,15509,3930,29,338,1,1,2025-04-12T05:14:00,2025-04-12
30011,15509,3930,5,563,2,0,2025-04-12T05:14:00,2025-04-12
30012,15509,3930,4,32,3,1,2025-04-12T05:14:00,2025-04-12
30013,15509,3930,7,584,4,0,2025-04-12T05:14:00,2025-04-12
30014,15509,3930,4,946,5,0,2025-04-12T05:14:00,2025-04-12
30015,15509,3930,21,771,6,1,2025-04-12T05:14:00,2025-04-12
30016,15509,3930,17,907,7,1,2025-04-12T05:14:00,2025-04-12
30017,15509,3930,12,36,8,1,2025-04-12T05:14:00,2025-04-12
30018,15510,7530,18,6,1,1,2025-04-12T18:40:00,2025-04-12
30019,15510,7530,5,651,2,1,2025-04-12T18:40:00,2025-04-12
30020,15510,7530,15,98,3,0,2025-04-12T18:40:00,2025-04-12
30021,15510,7530,14,757,4,1,2025-04-12T18:40:00,2025-04-12
30022,15510,7530,2,636,5,1,2025-04-12T18:40:00,2025-04-12
30023,15510,7530,6,759,6,0,2025-04-12T18:40:00,2025-04-12
30024,15510,7530,16,526,7,1,2025-04-12T18:40:00,2025-04-12
30025,15510,7530,10,747,8,0,2025-04-12T18:40:00,2025-04-12
30026,15511,5679,3,251,1,0,2025-04-12T03:51:00,2025-04-12
30027,15511,5679,27,932,2,1,2025-04-12T03:51:00,2025-04-12
30028,15511,5679,19,219,3,0,2025-04-12T03:51:00,2025-04-12
30029,15511,5679,27,600,4,1,2025-04-12T03:51:00,2025-04-12
30030,15511,5679,22,228,5,0,2025-04-12T03:51:00,2025-04-12
30031,15512,9474,8,772,1,1,2025-04-12T11:53:00,2025-04-12
30032,15513,6153,25,765,1,0,2025-04-12T11:52:00,2025-04-12
30033,15513,6153,6,279,2,1,2025-04-12T11:52:00,2025-04-12
30034,15513,6153,28,780,3,1,2025-04-12T11:52:00,2025-04-12
30035,15513,6153,21,527,4,0,2025-04-12T11:52:00,2025-04-12
30036,15513,6153,10,107,5,1,2025-04-12T11:52:00,2025-04-12
30037,15513,6153,23,691,6,1,2025-04-12T11:52:00,2025-04-12
30038,15513,6153,28,920,7,1,2025-04-12T11:52:00,2025-04-12
30039,15513,6153,17,631,8,1,2025-04-12T11:52:00,2025-04-12
30040,15513,6153,13,163,9,1,2025-04-12T11:52:00,2025-04-12
30041,15513,6153,10,39,10,0,2025-04-12T11:52:00,2025-04-12
30042,15514,8453,11,205,1,1,2025-04-12T00:07:00,2025-04-12
30043,15514,8453,13,101,2,1,2025-04-12T00:07:00,2025-04-12
30044,15514,8453,20,524,3,0,2025-04-12T00:07:00,2025-04-12
30045,15514,8453,13,34,4,1,2025-04-12T00:07:00,2025-04-12
30046,15515,8310,29,650,1,0,2025-04-12T05:27:00,2025-04-12
30047,15515,8310,25,491,2,1,2025-04-12T05:27:00,2025-04-12
30048,15516,6995,17,74,1,1,2025-04-12T20:07:00,2025-04-12
30049,15516,6995,11,345,2,1,2025-04-12T20:07:00,2025-04-12
30050,15517,8379,30,539,1,1,2025-04-12T04:19:00,2025-04-12
30051,15518,5425,12,164,1,1,2025-04-12T02:24:00,2025-04-12
30052,15518,5425,13,302,2,0,2025-04-12T02:24:00,2025-04-12
30053,15518,5425,2,82,3,1,2025-04-12T02:24:00,2025-04-12
30054,15519,9471,20,665,1,0,2025-04-12T20:19:00,2025-04-12
30055,15519,9471,17,371,2,0,2025-04-12T20:19:00,2025-04-12
30056,15519,9471,0,14,3,0,2025-04-12T20:19:00,2025-04-12
30057,15519,9471,23,183,4,0,2025-04-12T20:19:00,2025-04-12
30058,15519,9471,3,296,5,0,2025-04-12T20:19:00,2025-04-12
30059,15519,9471,13,803,6,0,2025-04-12T20:19:00,2025-04-12
30060,15519,9471,22,174,7,1,2025-04-12T20:19:00,2025-04-12
30061,15519,9471,30,29,8,1,2025-04-12T20:19:00,2025-04-12
30062,15519,9471,1,119,9,1,2025-04-12T20:19:00,2025-04-12
30063,15519,9471,25,603,10,0,2025-04-12T20:19:00,2025-04-12
30064,15520,1338,23,760,1,1,2025-04-12T17:00:00,2025-04-12
30065,15520,1338,22,903,2,0,2025-04-12T17:00:00,2025-04-12
30066,15521,4817,18,71,1,1,2025-04-12T15:22:00,2025-04-12
30067,15521,4817,17,732,2,1,2025-04-12T15:22:00,2025-04-12
30068,15521,4817,14,236,3,1,2025-04-12T15:22:00,2025-04-12
30069,15521,4817,10,929,4,0,2025-04-12T15:22:00,2025-04-12
30070,15521,4817,8,577,5,1,2025-04-12T15:22:00,2025-04-12
30071,15521,4817,9,978,6,0,2025-04-12T15:22:00,2025-04-12
30072,15521,4817,27,288,7,1,2025-04-12T15:22:00,2025-04-12
30073,15522,8700,12,574,1,0,2025-04-12T17:37:00,2025-04-12
30074,15522,8700,26,406,2,0,2025-04-12T17:37:00,2025-04-12
30075,15522,8700,3,917,3,0,2025-04-12T17:37:00,2025-04-12
30076,15523,7813,14,953,1,1,2025-04-12T16:38:00,2025-04-12
30077,15523,7813,7,452,2,0,2025-04-12T16:38:00,2025-04-12
30078,15523,7813,16,538,3,0,2025-04-12T16:38:00,2025-04-12
30079,15523,7813,16,225,4,1,2025-04-12T16:38:00,2025-04-12
30080,15523,7813,26,981,5,1,2025-04-12T16:38:00,2025-04-12
30081,15523,7813,28,943,6,0,2025-04-12T16:38:00,2025-04-12
30082,15523,7813,21,953,7,1,2025-04-12T16:38:00,2025-04-12
30083,15523,7813,23,413,8,0,2025-04-12T16:38:00,2025-04-12
30084,15524,7592,29,940,1,0,2025-04-12T00:38:00,2025-04-12
30085,15524,7592,2,363,2,1,2025-04-12T00:38:00,2025-04-12
30086,15524,7592,11,255,3,1,2025-04-12T00:38:00,2025-04-12
30087,15524,7592,9,96,4,1,2025-04-12T00:38:00,2025-04-12
30088,15524,7592,29,202,5,0,2025-04-12T00:38:00,2025-04-12
30089,15524,7592,25,633,6,0,2025-04-12T00:38:00,2025-04-12
30090,15524,7592,30,36,7,1,2025-04-12T00:38:00,2025-04-12
30091,15524,7592,24,676,8,0,2025-04-12T00:38:00,2025-04-12
30092,15525,1823,17,202,1,1,2025-04-12T14:24:00,2025-04-12
30093,15525,1823,1,881,2,1,2025-04-12T14:24:00,2025-04-12
30094,15525,1823,19,199,3,0,2025-04-12T14:24:00,2025-04-12
30095,15525,1823,13,375,4,0,2025-04-12T14:24:00,2025-04-12
30096,15525,1823,15,949,5,1,2025-04-12T14:24:00,2025-04-12
30097,15525,1823,14,422,6,0,2025-04-12T14:24:00,2025-04-12
30098,15526,2712,25,727,1,1,2025-04-12T22:18:00,2025-04-12
30099,15526,2712,24,155,2,1,2025-04-12T22:18:00,2025-04-12
30100,15526,2712,13,963,3,1,2025-04-12T22:18:00,2025-04-12
30101,15526,2712,9,557,4,0,2025-04-12T22:18:00,2025-04-12
30102,15526,2712,16,212,5,1,2025-04-12T22:18:00,2025-04-12
30103,15526,2712,19,941,6,1,2025-04-12T22:18:00,2025-04-12
30104,15526,2712,4,597,7,0,2025-04-12T22:18:00,2025-04-12
30105,15526,2712,14,501,8,0,2025-04-12T22:18:00,2025-04-12
30106,15526,2712,12,845,9,1,2025-04-12T22:18:00,2025-04-12
30107,15526,2712,4,462,10,1,2025-04-12T22:18:00,2025-04-12
30108,15527,7289,11,53,1,1,2025-04-12T19:27:00,2025-04-12
30109,15527,7289,11,226,2,0,2025-04-12T19:27:00,2025-04-12
30110,15527,7289,29,523,3,1,2025-04-12T19:27:00,2025-04-12
30111,15527,7289,29,479,4,1,2025-04-12T19:27:00,2025-04-12
30112,15527,7289,16,753,5,1,2025-04-12T19:27:00,2025-04-12
30113,15527,7289,30,443,6,1,2025-04-12T19:27:00,2025-04-12
30114,15527,7289,20,971,7,0,2025-04-12T19:27:00,2025-04-12
30115,15528,8317,6,107,1,1,2025-04-12T10:13:00,2025-04-12
30116,15528,8317,18,557,2,0,2025-04-12T10:13:00,2025-04-12
30117,15528,8317,27,467,3,1,2025-04-12T10:13:00,2025-04-12
30118,15529,2659,2,926,1,0,2025-04-12T06:36:00,2025-04-12
30119,15529,2659,1,968,2,1,2025-04-12T06:36:00,2025-04-12
30120,15530,7163,4,211,1,0,2025-04-12T06:00:00,2025-04-12
30121,15530,7163,26,714,2,1,2025-04-12T06:00:00,2025-04-12
30122,15530,7163,2,576,3,1,2025-04-12T06:00:00,2025-04-12
30123,15530,7163,22,50,4,1,2025-04-12T06:00:00,2025-04-12
30124,15530,7163,1,625,5,1,2025-04-12T06:00:00,2025-04-12
30125,15531,1529,30,651,1,0,2025-04-12T09:01:00,2025-04-12
30126,15531,1529,21,401,2,0,2025-04-12T09:01:00,2025-04-12
30127,15531,1529,22,366,3,1,2025-04-12T09:01:00,2025-04-12
30128,15532,4041,18,75,1,1,2025-04-12T04:36:00,2025-04-12
30129,15532,4041,15,838,2,0,2025-04-12T04:36:00,2025-04-12
30130,15532,4041,16,748,3,0,2025-04-12T04:36:00,2025-04-12
30131,15532,4041,7,160,4,0,2025-04-12T04:36:00,2025-04-12
30132,15532,4041,11,573,5,1,2025-04-12T04:36:00,2025-04-12
30133,15532,4041,0,165,6,1,2025-04-12T04:36:00,2025-04-12
30134,15532,4041,11,904,7,0,2025-04-12T04:36:00,2025-04-12
30135,15532,4041,13,290,8,0,2025-04-12T04:36:00,2025-04-12
30136,15533,4253,18,714,1,1,2025-04-12T23:48:00,2025-04-12
30137,15533,4253,7,509,2,1,2025-04-12T23:48:00,2025-04-12
30138,15533,4253,13,678,3,0,2025-04-12T23:48:00,2025-04-12
30139,15533,4253,15,284,4,1,2025-04-12T23:48:00,2025-04-12
30140,15533,4253,26,963,5,1,2025-04-12T23:48:00,2025-04-12
30141,15534,9011,16,950,1,0,2025-04-12T01:15:00,2025-04-12
30142,15534,9011,1,862,2,1,2025-04-12T01:15:00,2025-04-12
30143,15534,9011,18,861,3,1,2025-04-12T01:15:00,2025-04-12
30144,15534,9011,13,16,4,1,2025-04-12T01:15:00,2025-04-12
30145,15534,9011,5,940,5,0,2025-04-12T01:15:00,2025-04-12
30146,15534,9011,5,708,6,1,2025-04-12T01:15:00,2025-04-12
30147,15534,9011,1,247,7,1,2025-04-12T01:15:00,2025-04-12
30148,15535,7540,30,653,1,1,2025-04-12T18:47:00,2025-04-12
30149,15535,7540,16,280,2,1,2025-04-12T18:47:00,2025-04-12
30150,15535,7540,4,364,3,0,2025-04-12T18:47:00,2025-04-12
30151,15535,7540,18,319,4,0,2025-04-12T18:47:00,2025-04-12
30152,15535,7540,7,699,5,1,2025-04-12T18:47:00,2025-04-12
30153,15535,7540,28,391,6,1,2025-04-12T18:47:00,2025-04-12
30154,15535,7540,1,984,7,1,2025-04-12T18:47:00,2025-04-12
30155,15535,7540,9,928,8,0,2025-04-12T18:47:00,2025-04-12
30156,15536,9898,16,550,1,0,2025-04-12T12:19:00,2025-04-12
30157,15536,9898,16,161,2,0,2025-04-12T12:19:00,2025-04-12
30158,15536,9898,26,949,3,1,2025-04-12T12:19:00,2025-04-12
30159,15536,9898,10,13,4,0,2025-04-12T12:19:00,2025-04-12
30160,15536,9898,23,785,5,1,2025-04-12T12:19:00,2025-04-12
30161,15536,9898,11,366,6,0,2025-04-12T12:19:00,2025-04-12
30162,15537,1577,18,765,1,1,2025-04-12T03:38:00,2025-04-12
30163,15537,1577,21,862,2,0,2025-04-12T03:38:00,2025-04-12
30164,15537,1577,11,192,3,0,2025-04-12T03:38:00,2025-04-12
30165,15538,8279,1,450,1,0,2025-04-12T11:38:00,2025-04-12
30166,15539,8104,23,71,1,1,2025-04-12T23:00:00,2025-04-12
30167,15539,8104,0,587,2,1,2025-04-12T23:00:00,2025-04-12
30168,15539,8104,1,612,3,0,2025-04-12T23:00:00,2025-04-12
30169,15539,8104,30,645,4,1,2025-04-12T23:00:00,2025-04-12
30170,15539,8104,27,626,5,1,2025-04-12T23:00:00,2025-04-12
30171,15539,8104,2,679,6,1,2025-04-12T23:00:00,2025-04-12
30172,15539,8104,3,132,7,0,2025-04-12T23:00:00,2025-04-12
30173,15539,8104,18,942,8,1,2025-04-12T23:00:00,2025-04-12
30174,15540,5850,16,385,1,1,2025-04-12T06:49:00,2025-04-12
30175,15541,8211,2,693,1,0,2025-04-12T20:50:00,2025-04-12
30176,15541,8211,17,385,2,0,2025-04-12T20:50:00,2025-04-12
30177,15541,8211,21,544,3,1,2025-04-12T20:50:00,2025-04-12
30178,15542,5474,3,158,1,1,2025-04-12T10:05:00,2025-04-12
30179,15542,5474,18,90,2,1,2025-04-12T10:05:00,2025-04-12
30180,15542,5474,8,648,3,0,2025-04-12T10:05:00,2025-04-12
30181,15542,5474,13,18,4,0,2025-04-12T10:05:00,2025-04-12
30182,15542,5474,17,250,5,1,2025-04-12T10:05:00,2025-04-12
30183,15542,5474,12,890,6,1,2025-04-12T10:05:00,2025-04-12
30184,15542,5474,28,483,7,1,2025-04-12T10:05:00,2025-04-12
30185,15542,5474,7,690,8,1,2025-04-12T10:05:00,2025-04-12
30186,15542,5474,0,39,9,0,2025-04-12T10:05:00,2025-04-12
30187,15543,9801,22,53,1,0,2025-04-12T06:05:00,2025-04-12
30188,15543,9801,17,794,2,0,2025-04-12T06:05:00,2025-04-12
30189,15543,9801,3,13,3,1,2025-04-12T06:05:00,2025-04-12
30190,15543,9801,16,309,4,1,2025-04-12T06:05:00,2025-04-12
30191,15543,9801,15,693,5,1,2025-04-12T06:05:00,2025-04-12
30192,15543,9801,0,565,6,0,2025-04-12T06:05:00,2025-04-12
30193,15544,9020,0,325,1,0,2025-04-12T07:25:00,2025-04-12
30194,15544,9020,7,172,2,0,2025-04-12T07:25:00,2025-04-12
30195,15544,9020,19,332,3,1,2025-04-12T07:25:00,2025-04-12
30196,15544,9020,16,201,4,1,2025-04-12T07:25:00,2025-04-12
30197,15544,9020,10,406,5,1,2025-04-12T07:25:00,2025-04-12
30198,15545,6102,10,354,1,1,2025-04-12T15:06:00,2025-04-12
30199,15545,6102,0,685,2,1,2025-04-12T15:06:00,2025-04-12
30200,15545,6102,16,533,3,0,2025-04-12T15:06:00,2025-04-12
30201,15546,7810,19,866,1,0,2025-04-12T16:13:00,2025-04-12
30202,15547,3746,19,66,1,0,2025-04-12T00:31:00,2025-04-12
30203,15548,5041,22,400,1,0,2025-04-12T07:51:00,2025-04-12
30204,15549,3227,10,293,1,1,2025-04-12T10:24:00,2025-04-12
30205,15549,3227,25,442,2,1,2025-04-12T10:24:00,2025-04-12
30206,15549,3227,9,792,3,1,2025-04-12T10:24:00,2025-04-12
30207,15549,3227,3,953,4,1,2025-04-12T10:24:00,2025-04-12
30208,15549,3227,22,751,5,0,2025-04-12T10:24:00,2025-04-12
30209,15550,4894,29,352,1,1,2025-04-12T00:12:00,2025-04-12
30210,15550,4894,6,151,2,0,2025-04-12T00:12:00,2025-04-12
30211,15550,4894,12,511,3,1,2025-04-12T00:12:00,2025-04-12
30212,15550,4894,16,30,4,0,2025-04-12T00:12:00,2025-04-12
30213,15550,4894,8,516,5,0,2025-04-12T00:12:00,2025-04-12
30214,15550,4894,28,463,6,1,2025-04-12T00:12:00,2025-04-12
30215,15550,4894,13,145,7,0,2025-04-12T00:12:00,2025-04-12
30216,15550,4894,4,502,8,1,2025-04-12T00:12:00,2025-04-12
30217,15551,5623,10,619,1,0,2025-04-12T16:06:00,2025-04-12
30218,15551,5623,9,46,2,0,2025-04-12T16:06:00,2025-04-12
30219,15551,5623,8,990,3,0,2025-04-12T16:06:00,2025-04-12
30220,15551,5623,4,898,4,0,2025-04-12T16:06:00,2025-04-12
30221,15552,7528,8,500,1,1,2025-04-12T07:54:00,2025-04-12
30222,15552,7528,11,237,2,0,2025-04-12T07:54:00,2025-04-12
30223,15552,7528,23,794,3,1,2025-04-12T07:54:00,2025-04-12
30224,15552,7528,14,283,4,1,2025-04-12T07:54:00,2025-04-12
30225,15552,7528,7,48,5,1,2025-04-12T07:54:00,2025-04-12
30226,15552,7528,22,347,6,1,2025-04-12T07:54:00,2025-04-12
30227,15552,7528,2,562,7,1,2025-04-12T07:54:00,2025-04-12
30228,15553,2294,29,169,1,0,2025-04-12T08:07:00,2025-04-12
30229,15553,2294,18,838,2,0,2025-04-12T08:07:00,2025-04-12
30230,15553,2294,6,739,3,0,2025-04-12T08:07:00,2025-04-12
30231,15553,2294,2,387,4,1,2025-04-12T08:07:00,2025-04-12
30232,15553,2294,22,506,5,0,2025-04-12T08:07:00,2025-04-12
30233,15553,2294,5,467,6,0,2025-04-12T08:07:00,2025-04-12
30234,15553,2294,5,791,7,0,2025-04-12T08:07:00,2025-04-12
30235,15553,2294,7,693,8,1,2025-04-12T08:07:00,2025-04-12
30236,15553,2294,11,977,9,0,2025-04-12T08:07:00,2025-04-12
30237,15554,6532,9,415,1,1,2025-04-12T13:09:00,2025-04-12
30238,15554,6532,3,844,2,1,2025-04-12T13:09:00,2025-04-12
30239,15554,6532,20,444,3,1,2025-04-12T13:09:00,2025-04-12
30240,15554,6532,18,263,4,0,2025-04-12T13:09:00,2025-04-12
30241,15554,6532,16,749,5,1,2025-04-12T13:09:00,2025-04-12
30242,15554,6532,27,219,6,1,2025-04-12T13:09:00,2025-04-12
30243,15554,6532,13,350,7,1,2025-04-12T13:09:00,2025-04-12
30244,15554,6532,4,647,8,0,2025-04-12T13:09:00,2025-04-12
30245,15555,7080,28,431,1,0,2025-04-12T20:57:00,2025-04-12
30246,15556,9119,8,397,1,0,2025-04-12T10:33:00,2025-04-12
30247,15556,9119,21,895,2,0,2025-04-12T10:33:00,2025-04-12
30248,15556,9119,9,680,3,1,2025-04-12T10:33:00,2025-04-12
30249,15556,9119,10,293,4,0,2025-04-12T10:33:00,2025-04-12
30250,15556,9119,24,500,5,0,2025-04-12T10:33:00,2025-04-12
30251,15556,9119,15,313,6,0,2025-04-12T10:33:00,2025-04-12
30252,15556,9119,25,220,7,0,2025-04-12T10:33:00,2025-04-12
30253,15556,9119,10,978,8,1,2025-04-12T10:33:00,2025-04-12
30254,15556,9119,9,6,9,1,2025-04-12T10:33:00,2025-04-12
30255,15557,5036,29,171,1,1,2025-04-12T04:30:00,2025-04-12
30256,15557,5036,8,465,2,0,2025-04-12T04:30:00,2025-04-12
30257,15557,5036,29,743,3,1,2025-04-12T04:30:00,2025-04-12
30258,15558,9390,25,910,1,0,2025-04-12T04:08:00,2025-04-12
30259,15558,9390,10,748,2,1,2025-04-12T04:08:00,2025-04-12
30260,15558,9390,4,36,3,0,2025-04-12T04:08:00,2025-04-12
30261,15558,9390,9,66,4,0,2025-04-12T04:08:00,2025-04-12
30262,15558,9390,0,486,5,0,2025-04-12T04:08:00,2025-04-12
30263,15558,9390,18,673,6,0,2025-04-12T04:08:00,2025-04-12
30264,15558,9390,2,279,7,0,2025-04-12T04:08:00,2025-04-12
30265,15559,3098,23,480,1,0,2025-04-12T13:24:00,2025-04-12
30266,15559,3098,13,427,2,1,2025-04-12T13:24:00,2025-04-12
30267,15559,3098,8,552,3,1,2025-04-12T13:24:00,2025-04-12
30268,15559,3098,14,415,4,0,2025-04-12T13:24:00,2025-04-12
30269,15559,3098,0,852,5,0,2025-04-12T13:24:00,2025-04-12
30270,15559,3098,29,662,6,0,2025-04-12T13:24:00,2025-04-12
30271,15559,3098,6,86,7,0,2025-04-12T13:24:00,2025-04-12
30272,15559,3098,13,122,8,0,2025-04-12T13:24:00,2025-04-12
30273,15560,7075,28,934,1,0,2025-04-12T12:12:00,2025-04-12
30274,15560,7075,19,330,2,1,2025-04-12T12:12:00,2025-04-12
30275,15560,7075,25,238,3,1,2025-04-12T12:12:00,2025-04-12
30276,15561,6591,6,362,1,1,2025-04-12T20:42:00,2025-04-12
30277,15561,6591,0,660,2,0,2025-04-12T20:42:00,2025-04-12
30278,15561,6591,24,565,3,0,2025-04-12T20:42:00,2025-04-12
30279,15561,6591,3,708,4,1,2025-04-12T20:42:00,2025-04-12
30280,15561,6591,4,809,5,1,2025-04-12T20:42:00,2025-04-12
30281,15561,6591,20,342,6,1,2025-04-12T20:42:00,2025-04-12
30282,15561,6591,5,557,7,1,2025-04-12T20:42:00,2025-04-12
30283,15561,6591,17,388,8,0,2025-04-12T20:42:00,2025-04-12
30284,15562,3491,0,935,1,1,2025-04-12T21:21:00,2025-04-12
30285,15562,3491,22,119,2,1,2025-04-12T21:21:00,2025-04-12
30286,15562,3491,18,140,3,1,2025-04-12T21:21:00,2025-04-12
30287,15563,7376,16,678,1,0,2025-04-12T08:59:00,2025-04-12
30288,15563,7376,29,834,2,1,2025-04-12T08:59:00,2025-04-12
30289,15563,7376,17,735,3,0,2025-04-12T08:59:00,2025-04-12
30290,15563,7376,0,851,4,1,2025-04-12T08:59:00,2025-04-12
30291,15563,7376,21,165,5,0,2025-04-12T08:59:00,2025-04-12
30292,15563,7376,14,96,6,1,2025-04-12T08:59:00,2025-04-12
30293,15563,7376,12,946,7,1,2025-04-12T08:59:00,2025-04-12
30294,15563,7376,13,171,8,0,2025-04-12T08:59:00,2025-04-12
30295,15563,7376,15,236,9,0,2025-04-12T08:59:00,2025-04-12
30296,15564,4804,0,665,1,1,2025-04-12T14:34:00,2025-04-12
30297,15564,4804,0,994,2,1,2025-04-12T14:34:00,2025-04-12
30298,15565,9816,4,40,1,1,2025-04-12T09:45:00,2025-04-12
30299,15565,9816,8,211,2,0,2025-04-12T09:45:00,2025-04-12
30300,15565,9816,30,38,3,0,2025-04-12T09:45:00,2025-04-12
30301,15565,9816,20,297,4,1,2025-04-12T09:45:00,2025-04-12
30302,15565,9816,21,849,5,0,2025-04-12T09:45:00,2025-04-12
30303,15565,9816,5,88,6,1,2025-04-12T09:45:00,2025-04-12
30304,15565,9816,19,944,7,0,2025-04-12T09:45:00,2025-04-12
30305,15565,9816,5,951,8,0,2025-04-12T09:45:00,2025-04-12
30306,15566,4794,4,641,1,1,2025-04-12T01:19:00,2025-04-12
30307,15566,4794,13,112,2,1,2025-04-12T01:19:00,2025-04-12
30308,15567,6295,3,8,1,0,2025-04-12T05:49:00,2025-04-12
30309,15567,6295,15,623,2,0,2025-04-12T05:49:00,2025-04-12
30310,15567,6295,29,418,3,1,2025-04-12T05:49:00,2025-04-12
30311,15567,6295,29,263,4,1,2025-04-12T05:49:00,2025-04-12
30312,15567,6295,23,850,5,0,2025-04-12T05:49:00,2025-04-12
30313,15567,6295,7,230,6,1,2025-04-12T05:49:00,2025-04-12
30314,15567,6295,20,438,7,1,2025-04-12T05:49:00,2025-04-12
30315,15568,2882,30,557,1,1,2025-04-12T18:08:00,2025-04-12
30316,15568,2882,2,734,2,1,2025-04-12T18:08:00,2025-04-12
30317,15568,2882,17,515,3,0,2025-04-12T18:08:00,2025-04-12
30318,15568,2882,4,726,4,1,2025-04-12T18:08:00,2025-04-12
30319,15568,2882,30,540,5,0,2025-04-12T18:08:00,2025-04-12
30320,15568,2882,22,344,6,1,2025-04-12T18:08:00,2025-04-12
30321,15568,2882,22,827,7,0,2025-04-12T18:08:00,2025-04-12
30322,15569,3258,22,552,1,1,2025-04-12T17:44:00,2025-04-12
30323,15569,3258,21,642,2,0,2025-04-12T17:44:00,2025-04-12
30324,15569,3258,0,370,3,0,2025-04-12T17:44:00,2025-04-12
30325,15569,3258,11,153,4,0,2025-04-12T17:44:00,2025-04-12
30326,15569,3258,6,502,5,0,2025-04-12T17:44:00,2025-04-12
30327,15569,3258,23,607,6,0,2025-04-12T17:44:00,2025-04-12
30328,15570,9082,13,108,1,0,2025-04-12T15:14:00,2025-04-12
