id,order_id,user_id,days_since_prior_order,product_id,add_to_cart_order,reordered,order_timestamp,date
5618,11017,9150,23,232,8,0,2025-04-03T15:00:00,2025-04-03
5619,11018,5115,7,127,1,0,2025-04-03T00:41:00,2025-04-03
5620,11019,1705,24,674,1,0,2025-04-03T18:02:00,2025-04-03
5621,11019,1705,14,423,2,0,2025-04-03T18:02:00,2025-04-03
5622,11019,1705,0,814,3,1,2025-04-03T18:02:00,2025-04-03
5623,11020,6740,18,605,1,1,2025-04-03T04:07:00,2025-04-03
5624,11020,6740,28,97,2,0,2025-04-03T04:07:00,2025-04-03
5625,11021,7525,6,480,1,0,2025-04-03T23:38:00,2025-04-03
5626,11021,7525,16,504,2,1,2025-04-03T23:38:00,2025-04-03
5627,11021,7525,16,303,3,1,2025-04-03T23:38:00,2025-04-03
5628,11021,7525,10,576,4,1,2025-04-03T23:38:00,2025-04-03
5629,11021,7525,5,823,5,1,2025-04-03T23:38:00,2025-04-03
5630,11022,2700,7,526,1,0,2025-04-03T21:24:00,2025-04-03
5631,11022,2700,17,333,2,0,2025-04-03T21:24:00,2025-04-03
5632,11022,2700,22,53,3,1,2025-04-03T21:24:00,2025-04-03
5633,11022,2700,8,729,4,1,2025-04-03T21:24:00,2025-04-03
5634,11022,2700,23,780,5,0,2025-04-03T21:24:00,2025-04-03
5635,11022,2700,11,618,6,0,2025-04-03T21:24:00,2025-04-03
5636,11022,2700,0,402,7,0,2025-04-03T21:24:00,2025-04-03
5637,11022,2700,10,456,8,0,2025-04-03T21:24:00,2025-04-03
5638,11023,4569,25,278,1,1,2025-04-03T03:34:00,2025-04-03
5639,11024,5876,0,170,1,0,2025-04-03T18:17:00,2025-04-03
5640,11024,5876,3,701,2,0,2025-04-03T18:17:00,2025-04-03
5641,11024,5876,30,561,3,1,2025-04-03T18:17:00,2025-04-03
5642,11024,5876,16,501,4,1,2025-04-03T18:17:00,2025-04-03
5643,11024,5876,2,878,5,0,2025-04-03T18:17:00,2025-04-03
5644,11025,5919,6,585,1,0,2025-04-03T07:37:00,2025-04-03
5645,11025,5919,21,439,2,0,2025-04-03T07:37:00,2025-04-03
5646,11025,5919,20,443,3,0,2025-04-03T07:37:00,2025-04-03
5647,11025,5919,19,15,4,0,2025-04-03T07:37:00,2025-04-03
5648,11025,5919,20,418,5,1,2025-04-03T07:37:00,2025-04-03
5649,11025,5919,19,474,6,1,2025-04-03T07:37:00,2025-04-03
5650,11026,4112,3,714,1,0,2025-04-03T13:09:00,2025-04-03
5651,11026,4112,24,59,2,1,2025-04-03T13:09:00,2025-04-03
5652,11026,4112,17,581,3,0,2025-04-03T13:09:00,2025-04-03
5653,11026,4112,29,625,4,1,2025-04-03T13:09:00,2025-04-03
5654,11026,4112,9,99,5,0,2025-04-03T13:09:00,2025-04-03
5655,11026,4112,12,434,6,0,2025-04-03T13:09:00,2025-04-03
5656,11027,3053,29,375,1,1,2025-04-03T23:16:00,2025-04-03
5657,11027,3053,5,116,2,0,2025-04-03T23:16:00,2025-04-03
5658,11027,3053,21,453,3,0,2025-04-03T23:16:00,2025-04-03
5659,11027,3053,20,511,4,0,2025-04-03T23:16:00,2025-04-03
5660,11027,3053,10,967,5,0,2025-04-03T23:16:00,2025-04-03
5661,11027,3053,12,230,6,0,2025-04-03T23:16:00,2025-04-03
5662,11027,3053,1,15,7,1,2025-04-03T23:16:00,2025-04-03
5663,11027,3053,28,887,8,1,2025-04-03T23:16:00,2025-04-03
5664,11027,3053,18,664,9,1,2025-04-03T23:16:00,2025-04-03
5665,11028,3755,25,68,1,1,2025-04-03T21:02:00,2025-04-03
5666,11028,3755,23,873,2,1,2025-04-03T21:02:00,2025-04-03
5667,11028,3755,29,136,3,0,2025-04-03T21:02:00,2025-04-03
5668,11029,1441,22,754,1,0,2025-04-03T03:57:00,2025-04-03
5669,11029,1441,14,636,2,1,2025-04-03T03:57:00,2025-04-03
5670,11029,1441,19,546,3,1,2025-04-03T03:57:00,2025-04-03
5671,11029,1441,26,938,4,1,2025-04-03T03:57:00,2025-04-03
5672,11030,2993,1,369,1,1,2025-04-03T15:55:00,2025-04-03
5673,11030,2993,26,973,2,1,2025-04-03T15:55:00,2025-04-03
5674,11030,2993,20,707,3,0,2025-04-03T15:55:00,2025-04-03
5675,11030,2993,4,756,4,1,2025-04-03T15:55:00,2025-04-03
5676,11030,2993,10,886,5,0,2025-04-03T15:55:00,2025-04-03
5677,11030,2993,17,658,6,1,2025-04-03T15:55:00,2025-04-03
5678,11030,2993,30,359,7,1,2025-04-03T15:55:00,2025-04-03
5679,11030,2993,16,641,8,0,2025-04-03T15:55:00,2025-04-03
5680,11031,2817,30,947,1,0,2025-04-03T06:49:00,2025-04-03
5681,11032,7914,23,153,1,1,2025-04-03T22:03:00,2025-04-03
5682,11032,7914,7,385,2,0,2025-04-03T22:03:00,2025-04-03
5683,11032,7914,12,474,3,0,2025-04-03T22:03:00,2025-04-03
5684,11033,6804,1,110,1,0,2025-04-03T15:09:00,2025-04-03
5685,11033,6804,18,963,2,1,2025-04-03T15:09:00,2025-04-03
5686,11033,6804,7,820,3,0,2025-04-03T15:09:00,2025-04-03
5687,11033,6804,0,42,4,1,2025-04-03T15:09:00,2025-04-03
5688,11034,2372,25,829,1,0,2025-04-03T23:03:00,2025-04-03
5689,11034,2372,10,813,2,1,2025-04-03T23:03:00,2025-04-03
5690,11034,2372,6,210,3,1,2025-04-03T23:03:00,2025-04-03
5691,11034,2372,30,520,4,0,2025-04-03T23:03:00,2025-04-03
5692,11035,2344,13,52,1,1,2025-04-03T02:36:00,2025-04-03
5693,11035,2344,8,470,2,1,2025-04-03T02:36:00,2025-04-03
5694,11035,2344,25,624,3,1,2025-04-03T02:36:00,2025-04-03
5695,11035,2344,17,822,4,0,2025-04-03T02:36:00,2025-04-03
5696,11035,2344,15,883,5,1,2025-04-03T02:36:00,2025-04-03
5697,11035,2344,29,560,6,0,2025-04-03T02:36:00,2025-04-03
5698,11035,2344,21,807,7,0,2025-04-03T02:36:00,2025-04-03
5699,11035,2344,24,229,8,1,2025-04-03T02:36:00,2025-04-03
5700,11036,6594,11,715,1,0,2025-04-03T09:45:00,2025-04-03
5701,11036,6594,15,535,2,0,2025-04-03T09:45:00,2025-04-03
5702,11036,6594,23,942,3,1,2025-04-03T09:45:00,2025-04-03
5703,11036,6594,20,706,4,1,2025-04-03T09:45:00,2025-04-03
5704,11036,6594,28,459,5,0,2025-04-03T09:45:00,2025-04-03
5705,11037,9120,5,265,1,1,2025-04-03T23:38:00,2025-04-03
5706,11038,3238,21,638,1,1,2025-04-03T13:58:00,2025-04-03
5707,11038,3238,21,928,2,1,2025-04-03T13:58:00,2025-04-03
5708,11038,3238,5,157,3,0,2025-04-03T13:58:00,2025-04-03
5709,11038,3238,22,593,4,0,2025-04-03T13:58:00,2025-04-03
5710,11038,3238,3,272,5,0,2025-04-03T13:58:00,2025-04-03
5711,11038,3238,27,69,6,1,2025-04-03T13:58:00,2025-04-03
5712,11038,3238,3,424,7,1,2025-04-03T13:58:00,2025-04-03
5713,11038,3238,19,295,8,1,2025-04-03T13:58:00,2025-04-03
5714,11038,3238,11,637,9,1,2025-04-03T13:58:00,2025-04-03
5715,11038,3238,21,859,10,0,2025-04-03T13:58:00,2025-04-03
5716,11039,1913,19,425,1,0,2025-04-03T12:03:00,2025-04-03
5717,11039,1913,11,952,2,1,2025-04-03T12:03:00,2025-04-03
5718,11040,3434,2,286,1,1,2025-04-03T19:17:00,2025-04-03
5719,11041,9670,18,530,1,0,2025-04-03T15:49:00,2025-04-03
5720,11041,9670,12,127,2,1,2025-04-03T15:49:00,2025-04-03
5721,11041,9670,8,893,3,0,2025-04-03T15:49:00,2025-04-03
5722,11042,8608,22,838,1,1,2025-04-03T08:51:00,2025-04-03
5723,11042,8608,9,626,2,0,2025-04-03T08:51:00,2025-04-03
5724,11042,8608,24,154,3,0,2025-04-03T08:51:00,2025-04-03
5725,11042,8608,11,181,4,0,2025-04-03T08:51:00,2025-04-03
5726,11042,8608,18,245,5,0,2025-04-03T08:51:00,2025-04-03
5727,11042,8608,26,731,6,1,2025-04-03T08:51:00,2025-04-03
5728,11042,8608,17,904,7,0,2025-04-03T08:51:00,2025-04-03
5729,11042,8608,22,666,8,1,2025-04-03T08:51:00,2025-04-03
5730,11042,8608,12,575,9,0,2025-04-03T08:51:00,2025-04-03
5731,11043,1131,22,882,1,1,2025-04-03T14:51:00,2025-04-03
5732,11044,9162,20,491,1,0,2025-04-03T13:25:00,2025-04-03
5733,11044,9162,7,636,2,0,2025-04-03T13:25:00,2025-04-03
5734,11044,9162,11,597,3,0,2025-04-03T13:25:00,2025-04-03
5735,11044,9162,16,136,4,1,2025-04-03T13:25:00,2025-04-03
5736,11044,9162,15,396,5,1,2025-04-03T13:25:00,2025-04-03
5737,11045,3830,7,502,1,1,2025-04-03T21:38:00,2025-04-03
5738,11046,4568,30,516,1,0,2025-04-03T10:15:00,2025-04-03
5739,11046,4568,10,733,2,1,2025-04-03T10:15:00,2025-04-03
5740,11046,4568,24,762,3,1,2025-04-03T10:15:00,2025-04-03
5741,11046,4568,23,855,4,0,2025-04-03T10:15:00,2025-04-03
5742,11046,4568,28,202,5,1,2025-04-03T10:15:00,2025-04-03
5743,11046,4568,27,172,6,1,2025-04-03T10:15:00,2025-04-03
5744,11047,5312,24,124,1,1,2025-04-03T22:22:00,2025-04-03
5745,11048,8375,9,486,1,1,2025-04-03T17:19:00,2025-04-03
5746,11048,8375,5,637,2,1,2025-04-03T17:19:00,2025-04-03
5747,11048,8375,7,87,3,1,2025-04-03T17:19:00,2025-04-03
5748,11048,8375,27,151,4,1,2025-04-03T17:19:00,2025-04-03
5749,11048,8375,8,490,5,0,2025-04-03T17:19:00,2025-04-03
5750,11048,8375,0,594,6,1,2025-04-03T17:19:00,2025-04-03
5751,11048,8375,16,314,7,0,2025-04-03T17:19:00,2025-04-03
5752,11049,4343,28,227,1,0,2025-04-03T05:26:00,2025-04-03
5753,11050,2905,2,862,1,0,2025-04-03T00:28:00,2025-04-03
5754,11050,2905,11,479,2,0,2025-04-03T00:28:00,2025-04-03
5755,11050,2905,19,438,3,1,2025-04-03T00:28:00,2025-04-03
5756,11050,2905,5,811,4,0,2025-04-03T00:28:00,2025-04-03
5757,11050,2905,17,209,5,0,2025-04-03T00:28:00,2025-04-03
5758,11050,2905,5,353,6,1,2025-04-03T00:28:00,2025-04-03
5759,11050,2905,22,969,7,0,2025-04-03T00:28:00,2025-04-03
5760,11050,2905,19,747,8,0,2025-04-03T00:28:00,2025-04-03
5761,11050,2905,11,129,9,0,2025-04-03T00:28:00,2025-04-03
5762,11050,2905,28,788,10,1,2025-04-03T00:28:00,2025-04-03
5763,11051,6236,12,919,1,1,2025-04-03T02:35:00,2025-04-03
5764,11051,6236,8,957,2,1,2025-04-03T02:35:00,2025-04-03
5765,11051,6236,7,659,3,1,2025-04-03T02:35:00,2025-04-03
5766,11052,2242,26,663,1,0,2025-04-03T04:23:00,2025-04-03
5767,11053,6231,13,39,1,0,2025-04-03T03:52:00,2025-04-03
5768,11053,6231,2,638,2,1,2025-04-03T03:52:00,2025-04-03
5769,11053,6231,3,651,3,1,2025-04-03T03:52:00,2025-04-03
5770,11053,6231,9,945,4,1,2025-04-03T03:52:00,2025-04-03
5771,11053,6231,7,241,5,0,2025-04-03T03:52:00,2025-04-03
5772,11054,3767,13,598,1,0,2025-04-03T11:36:00,2025-04-03
5773,11054,3767,5,28,2,0,2025-04-03T11:36:00,2025-04-03
5774,11054,3767,5,998,3,0,2025-04-03T11:36:00,2025-04-03
5775,11054,3767,21,493,4,1,2025-04-03T11:36:00,2025-04-03
5776,11054,3767,8,470,5,0,2025-04-03T11:36:00,2025-04-03
5777,11054,3767,19,802,6,1,2025-04-03T11:36:00,2025-04-03
5778,11055,2746,10,680,1,1,2025-04-03T19:25:00,2025-04-03
5779,11055,2746,20,189,2,1,2025-04-03T19:25:00,2025-04-03
5780,11055,2746,29,867,3,1,2025-04-03T19:25:00,2025-04-03
5781,11055,2746,1,535,4,0,2025-04-03T19:25:00,2025-04-03
5782,11055,2746,6,616,5,1,2025-04-03T19:25:00,2025-04-03
5783,11055,2746,3,517,6,1,2025-04-03T19:25:00,2025-04-03
5784,11055,2746,3,477,7,1,2025-04-03T19:25:00,2025-04-03
5785,11055,2746,4,616,8,1,2025-04-03T19:25:00,2025-04-03
5786,11055,2746,3,815,9,0,2025-04-03T19:25:00,2025-04-03
5787,11055,2746,30,284,10,1,2025-04-03T19:25:00,2025-04-03
5788,11056,3225,15,147,1,0,2025-04-03T08:14:00,2025-04-03
5789,11057,8237,8,27,1,0,2025-04-03T13:55:00,2025-04-03
5790,11057,8237,4,138,2,0,2025-04-03T13:55:00,2025-04-03
5791,11057,8237,16,598,3,1,2025-04-03T13:55:00,2025-04-03
5792,11057,8237,19,445,4,1,2025-04-03T13:55:00,2025-04-03
5793,11057,8237,6,722,5,0,2025-04-03T13:55:00,2025-04-03
5794,11058,2050,14,765,1,0,2025-04-03T04:38:00,2025-04-03
5795,11058,2050,30,982,2,0,2025-04-03T04:38:00,2025-04-03
5796,11058,2050,14,686,3,1,2025-04-03T04:38:00,2025-04-03
5797,11058,2050,12,642,4,0,2025-04-03T04:38:00,2025-04-03
5798,11058,2050,17,388,5,1,2025-04-03T04:38:00,2025-04-03
5799,11058,2050,1,701,6,0,2025-04-03T04:38:00,2025-04-03
5800,11058,2050,8,995,7,0,2025-04-03T04:38:00,2025-04-03
5801,11058,2050,2,624,8,1,2025-04-03T04:38:00,2025-04-03
5802,11058,2050,15,735,9,1,2025-04-03T04:38:00,2025-04-03
5803,11058,2050,4,443,10,1,2025-04-03T04:38:00,2025-04-03
5804,11059,6331,10,269,1,1,2025-04-03T11:36:00,2025-04-03
5805,11059,6331,6,907,2,0,2025-04-03T11:36:00,2025-04-03
5806,11059,6331,20,707,3,1,2025-04-03T11:36:00,2025-04-03
5807,11060,4145,13,837,1,1,2025-04-03T19:34:00,2025-04-03
5808,11061,5122,3,992,1,0,2025-04-03T12:06:00,2025-04-03
5809,11061,5122,2,426,2,1,2025-04-03T12:06:00,2025-04-03
5810,11061,5122,22,427,3,0,2025-04-03T12:06:00,2025-04-03
5811,11061,5122,10,455,4,1,2025-04-03T12:06:00,2025-04-03
5812,11061,5122,29,617,5,1,2025-04-03T12:06:00,2025-04-03
5813,11061,5122,24,833,6,0,2025-04-03T12:06:00,2025-04-03
5814,11061,5122,21,242,7,1,2025-04-03T12:06:00,2025-04-03
5815,11061,5122,28,483,8,1,2025-04-03T12:06:00,2025-04-03
5816,11062,9857,14,480,1,1,2025-04-03T11:16:00,2025-04-03
5817,11062,9857,18,302,2,0,2025-04-03T11:16:00,2025-04-03
5818,11062,9857,18,404,3,0,2025-04-03T11:16:00,2025-04-03
5819,11062,9857,3,710,4,0,2025-04-03T11:16:00,2025-04-03
5820,11062,9857,7,446,5,0,2025-04-03T11:16:00,2025-04-03
5821,11062,9857,9,733,6,0,2025-04-03T11:16:00,2025-04-03
5822,11062,9857,0,992,7,0,2025-04-03T11:16:00,2025-04-03
5823,11062,9857,6,832,8,0,2025-04-03T11:16:00,2025-04-03
5824,11063,4780,26,513,1,0,2025-04-03T10:24:00,2025-04-03
5825,11063,4780,28,470,2,0,2025-04-03T10:24:00,2025-04-03
5826,11063,4780,4,338,3,0,2025-04-03T10:24:00,2025-04-03
5827,11063,4780,23,491,4,0,2025-04-03T10:24:00,2025-04-03
5828,11063,4780,23,99,5,0,2025-04-03T10:24:00,2025-04-03
5829,11063,4780,3,171,6,0,2025-04-03T10:24:00,2025-04-03
5830,11063,4780,19,536,7,0,2025-04-03T10:24:00,2025-04-03
5831,11063,4780,18,636,8,1,2025-04-03T10:24:00,2025-04-03
5832,11063,4780,11,357,9,0,2025-04-03T10:24:00,2025-04-03
5833,11064,7443,11,927,1,1,2025-04-03T07:53:00,2025-04-03
5834,11064,7443,27,993,2,0,2025-04-03T07:53:00,2025-04-03
5835,11064,7443,0,743,3,1,2025-04-03T07:53:00,2025-04-03
5836,11064,7443,21,20,4,0,2025-04-03T07:53:00,2025-04-03
5837,11064,7443,13,389,5,0,2025-04-03T07:53:00,2025-04-03
5838,11065,7993,30,222,1,0,2025-04-03T08:51:00,2025-04-03
5839,11065,7993,16,534,2,1,2025-04-03T08:51:00,2025-04-03
5840,11065,7993,30,246,3,1,2025-04-03T08:51:00,2025-04-03
5841,11065,7993,17,96,4,1,2025-04-03T08:51:00,2025-04-03
5842,11065,7993,10,846,5,0,2025-04-03T08:51:00,2025-04-03
5843,11065,7993,27,350,6,1,2025-04-03T08:51:00,2025-04-03
5844,11065,7993,4,92,7,0,2025-04-03T08:51:00,2025-04-03
5845,11065,7993,2,77,8,0,2025-04-03T08:51:00,2025-04-03
5846,11065,7993,0,129,9,1,2025-04-03T08:51:00,2025-04-03
5847,11066,1453,30,610,1,0,2025-04-03T10:18:00,2025-04-03
5848,11066,1453,5,820,2,1,2025-04-03T10:18:00,2025-04-03
5849,11066,1453,20,675,3,1,2025-04-03T10:18:00,2025-04-03
5850,11067,9883,12,581,1,0,2025-04-03T21:58:00,2025-04-03
5851,11067,9883,17,937,2,1,2025-04-03T21:58:00,2025-04-03
5852,11067,9883,24,827,3,0,2025-04-03T21:58:00,2025-04-03
5853,11067,9883,30,348,4,0,2025-04-03T21:58:00,2025-04-03
5854,11067,9883,10,596,5,0,2025-04-03T21:58:00,2025-04-03
5855,11067,9883,27,834,6,1,2025-04-03T21:58:00,2025-04-03
5856,11067,9883,16,160,7,1,2025-04-03T21:58:00,2025-04-03
5857,11068,4733,26,866,1,0,2025-04-03T18:53:00,2025-04-03
5858,11068,4733,4,147,2,1,2025-04-03T18:53:00,2025-04-03
5859,11068,4733,3,732,3,1,2025-04-03T18:53:00,2025-04-03
5860,11068,4733,20,365,4,0,2025-04-03T18:53:00,2025-04-03
5861,11068,4733,21,782,5,0,2025-04-03T18:53:00,2025-04-03
5862,11068,4733,10,253,6,0,2025-04-03T18:53:00,2025-04-03
5863,11068,4733,1,250,7,0,2025-04-03T18:53:00,2025-04-03
5864,11068,4733,20,478,8,0,2025-04-03T18:53:00,2025-04-03
5865,11069,5232,1,154,1,0,2025-04-03T05:56:00,2025-04-03
5866,11069,5232,26,763,2,0,2025-04-03T05:56:00,2025-04-03
5867,11069,5232,0,40,3,0,2025-04-03T05:56:00,2025-04-03
5868,11069,5232,20,101,4,1,2025-04-03T05:56:00,2025-04-03
5869,11069,5232,7,608,5,0,2025-04-03T05:56:00,2025-04-03
5870,11069,5232,10,474,6,0,2025-04-03T05:56:00,2025-04-03
5871,11069,5232,1,100,7,0,2025-04-03T05:56:00,2025-04-03
5872,11069,5232,0,428,8,1,2025-04-03T05:56:00,2025-04-03
5873,11070,4865,2,477,1,1,2025-04-03T23:37:00,2025-04-03
5874,11070,4865,28,405,2,1,2025-04-03T23:37:00,2025-04-03
5875,11070,4865,30,404,3,0,2025-04-03T23:37:00,2025-04-03
5876,11071,3291,12,126,1,0,2025-04-03T14:02:00,2025-04-03
5877,11071,3291,14,490,2,0,2025-04-03T14:02:00,2025-04-03
5878,11071,3291,24,908,3,0,2025-04-03T14:02:00,2025-04-03
5879,11071,3291,19,545,4,1,2025-04-03T14:02:00,2025-04-03
5880,11071,3291,6,248,5,0,2025-04-03T14:02:00,2025-04-03
5881,11071,3291,10,240,6,0,2025-04-03T14:02:00,2025-04-03
5882,11071,3291,20,295,7,1,2025-04-03T14:02:00,2025-04-03
5883,11071,3291,0,486,8,0,2025-04-03T14:02:00,2025-04-03
5884,11072,1439,29,901,1,0,2025-04-03T12:10:00,2025-04-03
5885,11072,1439,11,946,2,1,2025-04-03T12:10:00,2025-04-03
5886,11072,1439,14,22,3,1,2025-04-03T12:10:00,2025-04-03
