id,order_id,user_id,days_since_prior_order,product_id,add_to_cart_order,reordered,order_timestamp,date
13820,12518,6948,6,546,2,1,2025-04-06T18:16:00,2025-04-06
13821,12518,6948,11,633,3,0,2025-04-06T18:16:00,2025-04-06
13822,12518,6948,19,496,4,1,2025-04-06T18:16:00,2025-04-06
13823,12518,6948,19,353,5,1,2025-04-06T18:16:00,2025-04-06
13824,12518,6948,17,582,6,1,2025-04-06T18:16:00,2025-04-06
13825,12518,6948,13,200,7,0,2025-04-06T18:16:00,2025-04-06
13826,12518,6948,11,610,8,0,2025-04-06T18:16:00,2025-04-06
13827,12519,2063,22,81,1,1,2025-04-06T15:49:00,2025-04-06
13828,12520,7038,7,193,1,1,2025-04-06T23:45:00,2025-04-06
13829,12520,7038,11,148,2,1,2025-04-06T23:45:00,2025-04-06
13830,12520,7038,5,532,3,1,2025-04-06T23:45:00,2025-04-06
13831,12521,4165,27,23,1,1,2025-04-06T03:09:00,2025-04-06
13832,12522,6452,14,562,1,0,2025-04-06T21:47:00,2025-04-06
13833,12522,6452,18,19,2,0,2025-04-06T21:47:00,2025-04-06
13834,12522,6452,6,117,3,1,2025-04-06T21:47:00,2025-04-06
13835,12522,6452,1,152,4,1,2025-04-06T21:47:00,2025-04-06
13836,12522,6452,10,283,5,1,2025-04-06T21:47:00,2025-04-06
13837,12522,6452,30,872,6,0,2025-04-06T21:47:00,2025-04-06
13838,12522,6452,12,915,7,1,2025-04-06T21:47:00,2025-04-06
13839,12522,6452,0,188,8,1,2025-04-06T21:47:00,2025-04-06
13840,12523,5951,27,171,1,1,2025-04-06T04:17:00,2025-04-06
13841,12523,5951,9,920,2,1,2025-04-06T04:17:00,2025-04-06
13842,12523,5951,17,689,3,0,2025-04-06T04:17:00,2025-04-06
13843,12523,5951,6,710,4,0,2025-04-06T04:17:00,2025-04-06
13844,12523,5951,26,640,5,0,2025-04-06T04:17:00,2025-04-06
13845,12523,5951,17,834,6,1,2025-04-06T04:17:00,2025-04-06
13846,12524,8315,1,422,1,1,2025-04-06T10:04:00,2025-04-06
13847,12524,8315,25,171,2,0,2025-04-06T10:04:00,2025-04-06
13848,12524,8315,12,271,3,1,2025-04-06T10:04:00,2025-04-06
13849,12525,3736,22,152,1,1,2025-04-06T13:06:00,2025-04-06
13850,12525,3736,13,488,2,0,2025-04-06T13:06:00,2025-04-06
13851,12525,3736,27,594,3,1,2025-04-06T13:06:00,2025-04-06
13852,12525,3736,17,99,4,1,2025-04-06T13:06:00,2025-04-06
13853,12525,3736,3,248,5,1,2025-04-06T13:06:00,2025-04-06
13854,12526,7183,28,720,1,1,2025-04-06T10:50:00,2025-04-06
13855,12526,7183,24,191,2,0,2025-04-06T10:50:00,2025-04-06
13856,12526,7183,11,773,3,1,2025-04-06T10:50:00,2025-04-06
13857,12526,7183,11,424,4,0,2025-04-06T10:50:00,2025-04-06
13858,12527,1334,24,632,1,0,2025-04-06T00:33:00,2025-04-06
13859,12527,1334,5,500,2,1,2025-04-06T00:33:00,2025-04-06
13860,12527,1334,17,174,3,0,2025-04-06T00:33:00,2025-04-06
13861,12527,1334,2,8,4,1,2025-04-06T00:33:00,2025-04-06
13862,12527,1334,3,86,5,0,2025-04-06T00:33:00,2025-04-06
13863,12527,1334,4,886,6,0,2025-04-06T00:33:00,2025-04-06
13864,12527,1334,14,317,7,1,2025-04-06T00:33:00,2025-04-06
13865,12527,1334,3,352,8,1,2025-04-06T00:33:00,2025-04-06
13866,12527,1334,6,121,9,1,2025-04-06T00:33:00,2025-04-06
13867,12527,1334,29,970,10,1,2025-04-06T00:33:00,2025-04-06
13868,12528,8040,22,665,1,1,2025-04-06T10:38:00,2025-04-06
13869,12529,6625,14,116,1,0,2025-04-06T21:58:00,2025-04-06
13870,12529,6625,28,417,2,1,2025-04-06T21:58:00,2025-04-06
13871,12529,6625,22,303,3,1,2025-04-06T21:58:00,2025-04-06
13872,12529,6625,29,772,4,0,2025-04-06T21:58:00,2025-04-06
13873,12529,6625,7,795,5,1,2025-04-06T21:58:00,2025-04-06
13874,12529,6625,9,524,6,0,2025-04-06T21:58:00,2025-04-06
13875,12529,6625,27,246,7,0,2025-04-06T21:58:00,2025-04-06
13876,12529,6625,8,766,8,1,2025-04-06T21:58:00,2025-04-06
13877,12530,8964,26,255,1,1,2025-04-06T08:06:00,2025-04-06
13878,12530,8964,17,317,2,0,2025-04-06T08:06:00,2025-04-06
13879,12530,8964,16,437,3,1,2025-04-06T08:06:00,2025-04-06
13880,12530,8964,20,542,4,0,2025-04-06T08:06:00,2025-04-06
13881,12530,8964,3,943,5,0,2025-04-06T08:06:00,2025-04-06
13882,12530,8964,17,534,6,1,2025-04-06T08:06:00,2025-04-06
13883,12530,8964,26,876,7,1,2025-04-06T08:06:00,2025-04-06
13884,12530,8964,15,325,8,1,2025-04-06T08:06:00,2025-04-06
13885,12530,8964,11,882,9,1,2025-04-06T08:06:00,2025-04-06
13886,12530,8964,16,655,10,1,2025-04-06T08:06:00,2025-04-06
13887,12531,8665,25,703,1,1,2025-04-06T14:31:00,2025-04-06
13888,12531,8665,7,623,2,0,2025-04-06T14:31:00,2025-04-06
13889,12531,8665,2,200,3,1,2025-04-06T14:31:00,2025-04-06
13890,12531,8665,22,338,4,0,2025-04-06T14:31:00,2025-04-06
13891,12531,8665,6,179,5,1,2025-04-06T14:31:00,2025-04-06
13892,12531,8665,22,947,6,0,2025-04-06T14:31:00,2025-04-06
13893,12532,9961,1,588,1,1,2025-04-06T19:53:00,2025-04-06
13894,12532,9961,28,564,2,0,2025-04-06T19:53:00,2025-04-06
13895,12533,6673,20,43,1,0,2025-04-06T02:53:00,2025-04-06
13896,12533,6673,20,557,2,0,2025-04-06T02:53:00,2025-04-06
13897,12533,6673,1,974,3,0,2025-04-06T02:53:00,2025-04-06
13898,12533,6673,19,523,4,0,2025-04-06T02:53:00,2025-04-06
13899,12533,6673,22,541,5,1,2025-04-06T02:53:00,2025-04-06
13900,12533,6673,5,994,6,0,2025-04-06T02:53:00,2025-04-06
13901,12533,6673,6,697,7,0,2025-04-06T02:53:00,2025-04-06
13902,12533,6673,13,58,8,0,2025-04-06T02:53:00,2025-04-06
13903,12533,6673,9,86,9,1,2025-04-06T02:53:00,2025-04-06
13904,12533,6673,4,520,10,0,2025-04-06T02:53:00,2025-04-06
13905,12534,6891,13,30,1,1,2025-04-06T01:15:00,2025-04-06
13906,12534,6891,1,520,2,0,2025-04-06T01:15:00,2025-04-06
13907,12534,6891,15,132,3,1,2025-04-06T01:15:00,2025-04-06
13908,12534,6891,7,163,4,0,2025-04-06T01:15:00,2025-04-06
13909,12535,5891,3,510,1,1,2025-04-06T07:06:00,2025-04-06
13910,12536,1685,26,661,1,0,2025-04-06T06:40:00,2025-04-06
13911,12536,1685,11,551,2,0,2025-04-06T06:40:00,2025-04-06
13912,12536,1685,2,26,3,0,2025-04-06T06:40:00,2025-04-06
13913,12536,1685,30,98,4,0,2025-04-06T06:40:00,2025-04-06
13914,12536,1685,23,219,5,0,2025-04-06T06:40:00,2025-04-06
13915,12536,1685,16,333,6,1,2025-04-06T06:40:00,2025-04-06
13916,12536,1685,27,769,7,1,2025-04-06T06:40:00,2025-04-06
13917,12537,6531,13,236,1,0,2025-04-06T19:57:00,2025-04-06
13918,12537,6531,12,735,2,0,2025-04-06T19:57:00,2025-04-06
13919,12537,6531,11,847,3,0,2025-04-06T19:57:00,2025-04-06
13920,12537,6531,29,550,4,1,2025-04-06T19:57:00,2025-04-06
13921,12537,6531,19,108,5,1,2025-04-06T19:57:00,2025-04-06
13922,12537,6531,7,407,6,0,2025-04-06T19:57:00,2025-04-06
13923,12538,1567,20,963,1,1,2025-04-06T22:04:00,2025-04-06
13924,12539,2050,1,357,1,0,2025-04-06T18:01:00,2025-04-06
13925,12539,2050,13,352,2,1,2025-04-06T18:01:00,2025-04-06
13926,12539,2050,14,438,3,1,2025-04-06T18:01:00,2025-04-06
13927,12540,8980,8,471,1,0,2025-04-06T20:45:00,2025-04-06
13928,12540,8980,20,342,2,1,2025-04-06T20:45:00,2025-04-06
13929,12541,2135,14,207,1,1,2025-04-06T00:20:00,2025-04-06
13930,12541,2135,26,583,2,0,2025-04-06T00:20:00,2025-04-06
13931,12541,2135,30,53,3,1,2025-04-06T00:20:00,2025-04-06
13932,12541,2135,14,338,4,0,2025-04-06T00:20:00,2025-04-06
13933,12541,2135,16,347,5,0,2025-04-06T00:20:00,2025-04-06
13934,12541,2135,5,890,6,1,2025-04-06T00:20:00,2025-04-06
13935,12541,2135,7,271,7,0,2025-04-06T00:20:00,2025-04-06
13936,12541,2135,5,867,8,1,2025-04-06T00:20:00,2025-04-06
13937,12541,2135,26,773,9,0,2025-04-06T00:20:00,2025-04-06
13938,12542,5474,13,798,1,1,2025-04-06T16:04:00,2025-04-06
13939,12542,5474,4,392,2,0,2025-04-06T16:04:00,2025-04-06
13940,12542,5474,10,575,3,0,2025-04-06T16:04:00,2025-04-06
13941,12543,8803,16,319,1,1,2025-04-06T19:02:00,2025-04-06
13942,12543,8803,11,64,2,0,2025-04-06T19:02:00,2025-04-06
13943,12543,8803,7,270,3,0,2025-04-06T19:02:00,2025-04-06
13944,12544,1524,13,781,1,1,2025-04-06T05:40:00,2025-04-06
13945,12544,1524,15,557,2,0,2025-04-06T05:40:00,2025-04-06
13946,12544,1524,19,712,3,1,2025-04-06T05:40:00,2025-04-06
13947,12544,1524,28,960,4,1,2025-04-06T05:40:00,2025-04-06
13948,12544,1524,3,869,5,0,2025-04-06T05:40:00,2025-04-06
13949,12544,1524,12,341,6,1,2025-04-06T05:40:00,2025-04-06
13950,12544,1524,24,356,7,1,2025-04-06T05:40:00,2025-04-06
13951,12544,1524,10,56,8,0,2025-04-06T05:40:00,2025-04-06
13952,12544,1524,13,589,9,0,2025-04-06T05:40:00,2025-04-06
13953,12545,6230,16,711,1,1,2025-04-06T12:02:00,2025-04-06
13954,12545,6230,24,65,2,1,2025-04-06T12:02:00,2025-04-06
13955,12545,6230,13,753,3,0,2025-04-06T12:02:00,2025-04-06
13956,12545,6230,1,503,4,0,2025-04-06T12:02:00,2025-04-06
13957,12545,6230,28,283,5,0,2025-04-06T12:02:00,2025-04-06
13958,12545,6230,11,524,6,1,2025-04-06T12:02:00,2025-04-06
13959,12545,6230,2,249,7,1,2025-04-06T12:02:00,2025-04-06
13960,12545,6230,27,482,8,1,2025-04-06T12:02:00,2025-04-06
13961,12545,6230,14,521,9,0,2025-04-06T12:02:00,2025-04-06
13962,12545,6230,17,895,10,0,2025-04-06T12:02:00,2025-04-06
13963,12546,8180,17,612,1,0,2025-04-06T15:22:00,2025-04-06
13964,12546,8180,12,832,2,1,2025-04-06T15:22:00,2025-04-06
13965,12546,8180,2,624,3,0,2025-04-06T15:22:00,2025-04-06
13966,12546,8180,8,572,4,0,2025-04-06T15:22:00,2025-04-06
13967,12546,8180,16,427,5,0,2025-04-06T15:22:00,2025-04-06
13968,12547,7550,24,119,1,1,2025-04-06T05:18:00,2025-04-06
13969,12547,7550,2,278,2,0,2025-04-06T05:18:00,2025-04-06
13970,12547,7550,9,399,3,0,2025-04-06T05:18:00,2025-04-06
13971,12547,7550,18,285,4,0,2025-04-06T05:18:00,2025-04-06
13972,12547,7550,27,382,5,0,2025-04-06T05:18:00,2025-04-06
13973,12547,7550,3,26,6,1,2025-04-06T05:18:00,2025-04-06
13974,12547,7550,18,169,7,0,2025-04-06T05:18:00,2025-04-06
13975,12547,7550,22,351,8,1,2025-04-06T05:18:00,2025-04-06
13976,12547,7550,12,600,9,0,2025-04-06T05:18:00,2025-04-06
13977,12547,7550,17,74,10,1,2025-04-06T05:18:00,2025-04-06
13978,12548,6515,21,210,1,0,2025-04-06T19:08:00,2025-04-06
13979,12548,6515,18,418,2,0,2025-04-06T19:08:00,2025-04-06
13980,12548,6515,24,800,3,0,2025-04-06T19:08:00,2025-04-06
13981,12548,6515,10,366,4,1,2025-04-06T19:08:00,2025-04-06
13982,12548,6515,9,252,5,0,2025-04-06T19:08:00,2025-04-06
13983,12548,6515,3,736,6,0,2025-04-06T19:08:00,2025-04-06
13984,12548,6515,25,139,7,0,2025-04-06T19:08:00,2025-04-06
13985,12548,6515,12,547,8,1,2025-04-06T19:08:00,2025-04-06
13986,12549,1028,11,619,1,1,2025-04-06T00:02:00,2025-04-06
13987,12549,1028,12,694,2,0,2025-04-06T00:02:00,2025-04-06
13988,12549,1028,1,454,3,0,2025-04-06T00:02:00,2025-04-06
13989,12549,1028,0,284,4,0,2025-04-06T00:02:00,2025-04-06
13990,12549,1028,15,601,5,0,2025-04-06T00:02:00,2025-04-06
13991,12549,1028,17,659,6,0,2025-04-06T00:02:00,2025-04-06
13992,12549,1028,1,489,7,1,2025-04-06T00:02:00,2025-04-06
13993,12549,1028,16,807,8,0,2025-04-06T00:02:00,2025-04-06
13994,12549,1028,21,4,9,0,2025-04-06T00:02:00,2025-04-06
13995,12549,1028,8,361,10,1,2025-04-06T00:02:00,2025-04-06
13996,12550,5852,22,57,1,0,2025-04-06T15:42:00,2025-04-06
13997,12550,5852,18,880,2,0,2025-04-06T15:42:00,2025-04-06
13998,12550,5852,26,686,3,1,2025-04-06T15:42:00,2025-04-06
13999,12550,5852,18,85,4,0,2025-04-06T15:42:00,2025-04-06
14000,12550,5852,3,991,5,0,2025-04-06T15:42:00,2025-04-06
14001,12550,5852,20,343,6,1,2025-04-06T15:42:00,2025-04-06
14002,12550,5852,14,866,7,0,2025-04-06T15:42:00,2025-04-06
14003,12550,5852,18,179,8,0,2025-04-06T15:42:00,2025-04-06
14004,12550,5852,9,63,9,1,2025-04-06T15:42:00,2025-04-06
14005,12550,5852,15,233,10,0,2025-04-06T15:42:00,2025-04-06
14006,12551,7465,16,391,1,0,2025-04-06T00:44:00,2025-04-06
14007,12551,7465,2,18,2,1,2025-04-06T00:44:00,2025-04-06
14008,12551,7465,12,585,3,1,2025-04-06T00:44:00,2025-04-06
14009,12551,7465,26,101,4,0,2025-04-06T00:44:00,2025-04-06
14010,12551,7465,18,614,5,1,2025-04-06T00:44:00,2025-04-06
14011,12551,7465,13,504,6,1,2025-04-06T00:44:00,2025-04-06
14012,12551,7465,20,465,7,1,2025-04-06T00:44:00,2025-04-06
14013,12551,7465,18,845,8,1,2025-04-06T00:44:00,2025-04-06
14014,12552,3910,1,852,1,0,2025-04-06T01:31:00,2025-04-06
14015,12552,3910,19,887,2,0,2025-04-06T01:31:00,2025-04-06
14016,12552,3910,30,899,3,0,2025-04-06T01:31:00,2025-04-06
14017,12552,3910,1,140,4,0,2025-04-06T01:31:00,2025-04-06
14018,12552,3910,26,876,5,0,2025-04-06T01:31:00,2025-04-06
14019,12552,3910,5,70,6,0,2025-04-06T01:31:00,2025-04-06
14020,12552,3910,9,976,7,1,2025-04-06T01:31:00,2025-04-06
14021,12552,3910,28,21,8,0,2025-04-06T01:31:00,2025-04-06
14022,12553,6373,8,259,1,0,2025-04-06T06:54:00,2025-04-06
14023,12553,6373,18,51,2,0,2025-04-06T06:54:00,2025-04-06
14024,12553,6373,15,119,3,1,2025-04-06T06:54:00,2025-04-06
14025,12554,9261,3,48,1,0,2025-04-06T16:42:00,2025-04-06
14026,12554,9261,2,129,2,1,2025-04-06T16:42:00,2025-04-06
14027,12554,9261,27,901,3,0,2025-04-06T16:42:00,2025-04-06
14028,12554,9261,0,11,4,1,2025-04-06T16:42:00,2025-04-06
14029,12554,9261,1,916,5,1,2025-04-06T16:42:00,2025-04-06
14030,12554,9261,21,50,6,1,2025-04-06T16:42:00,2025-04-06
14031,12555,4222,8,243,1,0,2025-04-06T02:35:00,2025-04-06
14032,12555,4222,28,282,2,0,2025-04-06T02:35:00,2025-04-06
14033,12555,4222,28,830,3,0,2025-04-06T02:35:00,2025-04-06
14034,12555,4222,0,735,4,1,2025-04-06T02:35:00,2025-04-06
14035,12555,4222,24,281,5,1,2025-04-06T02:35:00,2025-04-06
14036,12555,4222,17,815,6,1,2025-04-06T02:35:00,2025-04-06
14037,12555,4222,21,760,7,1,2025-04-06T02:35:00,2025-04-06
14038,12556,6797,14,729,1,1,2025-04-06T11:54:00,2025-04-06
14039,12556,6797,7,757,2,1,2025-04-06T11:54:00,2025-04-06
14040,12556,6797,17,744,3,1,2025-04-06T11:54:00,2025-04-06
14041,12556,6797,6,790,4,1,2025-04-06T11:54:00,2025-04-06
14042,12556,6797,2,229,5,1,2025-04-06T11:54:00,2025-04-06
14043,12556,6797,30,889,6,0,2025-04-06T11:54:00,2025-04-06
14044,12556,6797,19,330,7,1,2025-04-06T11:54:00,2025-04-06
14045,12556,6797,24,354,8,1,2025-04-06T11:54:00,2025-04-06
14046,12556,6797,22,678,9,1,2025-04-06T11:54:00,2025-04-06
14047,12556,6797,9,236,10,1,2025-04-06T11:54:00,2025-04-06
14048,12557,8707,7,640,1,0,2025-04-06T20:46:00,2025-04-06
14049,12557,8707,8,419,2,0,2025-04-06T20:46:00,2025-04-06
14050,12557,8707,14,669,3,0,2025-04-06T20:46:00,2025-04-06
14051,12557,8707,2,712,4,0,2025-04-06T20:46:00,2025-04-06
14052,12557,8707,11,126,5,0,2025-04-06T20:46:00,2025-04-06
14053,12557,8707,22,942,6,0,2025-04-06T20:46:00,2025-04-06
14054,12557,8707,10,884,7,0,2025-04-06T20:46:00,2025-04-06
14055,12558,8807,5,260,1,1,2025-04-06T10:24:00,2025-04-06
14056,12558,8807,2,428,2,0,2025-04-06T10:24:00,2025-04-06
14057,12558,8807,17,8,3,0,2025-04-06T10:24:00,2025-04-06
14058,12558,8807,23,995,4,0,2025-04-06T10:24:00,2025-04-06
14059,12559,2983,18,694,1,1,2025-04-06T14:15:00,2025-04-06
14060,12560,5264,12,497,1,0,2025-04-06T12:33:00,2025-04-06
14061,12560,5264,26,122,2,1,2025-04-06T12:33:00,2025-04-06
14062,12560,5264,18,878,3,0,2025-04-06T12:33:00,2025-04-06
14063,12560,5264,4,836,4,0,2025-04-06T12:33:00,2025-04-06
14064,12560,5264,17,208,5,1,2025-04-06T12:33:00,2025-04-06
14065,12560,5264,5,173,6,1,2025-04-06T12:33:00,2025-04-06
14066,12560,5264,12,95,7,0,2025-04-06T12:33:00,2025-04-06
14067,12561,2176,10,452,1,0,2025-04-06T23:20:00,2025-04-06
14068,12561,2176,18,723,2,0,2025-04-06T23:20:00,2025-04-06
14069,12561,2176,26,34,3,1,2025-04-06T23:20:00,2025-04-06
14070,12561,2176,4,776,4,1,2025-04-06T23:20:00,2025-04-06
14071,12561,2176,4,969,5,1,2025-04-06T23:20:00,2025-04-06
14072,12561,2176,0,224,6,0,2025-04-06T23:20:00,2025-04-06
14073,12561,2176,7,287,7,0,2025-04-06T23:20:00,2025-04-06
14074,12561,2176,13,953,8,0,2025-04-06T23:20:00,2025-04-06
14075,12562,8800,13,878,1,0,2025-04-06T18:27:00,2025-04-06
14076,12562,8800,18,68,2,1,2025-04-06T18:27:00,2025-04-06
14077,12562,8800,2,892,3,0,2025-04-06T18:27:00,2025-04-06
14078,12562,8800,26,343,4,0,2025-04-06T18:27:00,2025-04-06
14079,12562,8800,13,650,5,0,2025-04-06T18:27:00,2025-04-06
14080,12562,8800,15,463,6,0,2025-04-06T18:27:00,2025-04-06
14081,12562,8800,15,785,7,0,2025-04-06T18:27:00,2025-04-06
14082,12563,7298,19,386,1,1,2025-04-06T21:28:00,2025-04-06
14083,12563,7298,26,328,2,0,2025-04-06T21:28:00,2025-04-06
14084,12563,7298,28,845,3,1,2025-04-06T21:28:00,2025-04-06
14085,12563,7298,29,396,4,1,2025-04-06T21:28:00,2025-04-06
14086,12563,7298,3,757,5,1,2025-04-06T21:28:00,2025-04-06
14087,12564,1898,9,390,1,0,2025-04-06T00:02:00,2025-04-06
14088,12565,3460,24,435,1,1,2025-04-06T05:20:00,2025-04-06
14089,12565,3460,9,21,2,0,2025-04-06T05:20:00,2025-04-06
14090,12566,2692,3,61,1,1,2025-04-06T20:25:00,2025-04-06
14091,12566,2692,8,970,2,1,2025-04-06T20:25:00,2025-04-06
14092,12566,2692,5,29,3,1,2025-04-06T20:25:00,2025-04-06
14093,12566,2692,9,115,4,1,2025-04-06T20:25:00,2025-04-06
14094,12567,8417,17,290,1,1,2025-04-06T05:18:00,2025-04-06
